account_id,name,branch_code,account_type,is_smurf_related,role
ACC_01647,Elizabeth Hunter,BR-MUM,CURRENT,False,normal
ACC_01648,Aaron Jennings,BR-BLR,SAVINGS,False,normal
ACC_01649,Nathaniel Gilbert,BR-DEL,CURRENT,False,normal
ACC_01650,Christopher Rivera,BR-LKO,SAVINGS,False,normal
ACC_01651,Michael Hendricks,BR-BLR,SAVINGS,False,normal
ACC_01652,Maria Olson,BR-MUM,SAVINGS,False,normal
ACC_01653,Stephanie Herrera,BR-BLR,CURRENT,False,normal
ACC_01654,Richard Gutierrez,BR-DEL,SAVINGS,False,normal
ACC_01655,Sandy Evans,BR-DEL,CURRENT,False,normal
ACC_01656,Emily Herrera,BR-LKO,CURRENT,False,normal
ACC_01657,Michael Marsh,BR-MUM,CURRENT,False,normal
ACC_01658,Heather Montes,BR-LKO,CURRENT,False,normal
ACC_01659,Andre Terrell,BR-BLR,CURRENT,False,normal
ACC_01660,Sarah Duncan,BR-DEL,CURRENT,False,normal
ACC_01661,Kurt Hancock,BR-KOL,SAVINGS,False,normal
ACC_01662,Michele Edwards,BR-MUM,CURRENT,False,normal
ACC_01663,Jason Crawford,BR-DEL,SAVINGS,False,normal
ACC_01664,Jesse Sampson,BR-BLR,SAVINGS,False,normal
ACC_01665,Eric Rodriguez,BR-BLR,CURRENT,False,normal
ACC_01666,Paula Gentry,BR-DEL,SAVINGS,False,normal
ACC_01667,Alexander Webb,BR-BLR,SAVINGS,False,normal
ACC_01668,Cheryl Mclean,BR-LKO,SAVINGS,False,normal
ACC_01669,Kelly Rowe,BR-DEL,SAVINGS,False,normal
ACC_01670,Shane Short,BR-BLR,CURRENT,False,normal
ACC_01671,Megan Anderson,BR-DEL,CURRENT,False,normal
ACC_01672,Julia Reeves,BR-MUM,CURRENT,False,normal
ACC_01673,April Randolph,BR-MUM,SAVINGS,False,normal
ACC_01674,Linda Miller,BR-DEL,CURRENT,False,normal
ACC_01675,Angel Meyer,BR-MUM,SAVINGS,False,normal
ACC_01676,Emily Lane,BR-LKO,CURRENT,False,normal
ACC_01677,Steven Flores,BR-BLR,CURRENT,False,normal
ACC_01678,Donald Flores,BR-MUM,SAVINGS,False,normal
ACC_01679,Bruce Hernandez,BR-DEL,CURRENT,False,normal
ACC_01680,Adrian Dean,BR-KOL,CURRENT,False,normal
ACC_01681,Christine Bell,BR-MUM,SAVINGS,False,normal
ACC_01682,Charles Bush,BR-BLR,SAVINGS,False,normal
ACC_01683,David Jones,BR-LKO,SAVINGS,False,normal
ACC_01684,Gina Wallace,BR-BLR,CURRENT,False,normal
ACC_01685,John Lowe,BR-MUM,SAVINGS,False,normal
ACC_01686,Anthony Simmons,BR-DEL,SAVINGS,False,normal
ACC_01687,Kyle Watkins,BR-MUM,CURRENT,False,normal
ACC_01688,Melissa Jensen,BR-DEL,CURRENT,False,normal
ACC_01689,Robert Marquez,BR-DEL,CURRENT,False,normal
ACC_01690,Kim Beltran,BR-LKO,CURRENT,False,normal
ACC_01691,Julie Anderson,BR-LKO,CURRENT,False,normal
ACC_01692,Tamara Mcdonald,BR-DEL,CURRENT,False,normal
ACC_01693,Michael Mckinney,BR-MUM,CURRENT,False,normal
ACC_01694,David Walker,BR-LKO,CURRENT,False,normal
ACC_01695,Lisa Durham,BR-MUM,CURRENT,False,normal
ACC_01696,Michael Ortega,BR-DEL,CURRENT,False,normal
ACC_01697,Sonya Chavez,BR-LKO,CURRENT,False,normal
ACC_01698,John Bell,BR-BLR,SAVINGS,False,normal
ACC_01699,Christopher Tate,BR-BLR,SAVINGS,False,normal
ACC_01700,Bethany Garcia,BR-MUM,SAVINGS,False,normal
ACC_01701,Rebecca Nguyen,BR-DEL,CURRENT,False,normal
ACC_01702,Rebecca Patel,BR-KOL,CURRENT,False,normal
ACC_01703,Jason Oliver,BR-KOL,SAVINGS,False,normal
ACC_01704,Valerie Reyes,BR-KOL,SAVINGS,False,normal
ACC_01705,Robert Garza,BR-LKO,CURRENT,False,normal
ACC_01706,Jessica Cobb,BR-KOL,CURRENT,False,normal
ACC_01707,Cynthia Bates,BR-KOL,SAVINGS,False,normal
ACC_01708,Timothy Andrews,BR-LKO,CURRENT,False,normal
ACC_01709,Mr. Joel Peters,BR-DEL,CURRENT,False,normal
ACC_01710,Casey Blanchard,BR-DEL,SAVINGS,False,normal
ACC_01711,Brian Cervantes,BR-DEL,CURRENT,False,normal
ACC_01712,Jamie Snyder,BR-MUM,SAVINGS,False,normal
ACC_01713,Ann Montoya,BR-MUM,SAVINGS,False,normal
ACC_01714,Stephanie Fields,BR-MUM,SAVINGS,False,normal
ACC_01715,Charles Hernandez,BR-LKO,SAVINGS,False,normal
ACC_01716,Jean Lane,BR-LKO,SAVINGS,False,normal
ACC_01717,Michael Stewart,BR-MUM,CURRENT,False,normal
ACC_01718,Susan Torres,BR-BLR,SAVINGS,False,normal
ACC_01719,Jessica Haas,BR-DEL,CURRENT,False,normal
ACC_01720,Brandon Smith,BR-KOL,CURRENT,False,normal
ACC_01721,Mrs. Bethany Phillips,BR-KOL,CURRENT,False,normal
ACC_01722,Joshua Brown,BR-BLR,CURRENT,False,normal
ACC_01723,Samantha Howard,BR-DEL,CURRENT,False,normal
ACC_01724,Sharon Young,BR-DEL,CURRENT,False,normal
ACC_01725,Jennifer Flores,BR-MUM,SAVINGS,False,normal
ACC_01726,James Gardner,BR-KOL,SAVINGS,False,normal
ACC_01727,Karen Lopez,BR-DEL,SAVINGS,False,normal
ACC_01728,Tim Larsen,BR-BLR,CURRENT,False,normal
ACC_01729,Zachary Santiago,BR-LKO,CURRENT,False,normal
ACC_01730,Benjamin Smith,BR-LKO,CURRENT,False,normal
ACC_01731,Katelyn Kim,BR-KOL,CURRENT,False,normal
ACC_01732,Angela May MD,BR-DEL,SAVINGS,False,normal
ACC_01733,Richard Munoz,BR-BLR,CURRENT,False,normal
ACC_01734,Christopher Hicks,BR-MUM,CURRENT,False,normal
ACC_01735,Joanna Kelly,BR-DEL,CURRENT,False,normal
ACC_01736,Larry Lane,BR-BLR,SAVINGS,False,normal
ACC_01737,Cynthia Shaw,BR-DEL,CURRENT,False,normal
ACC_01738,Joshua Richardson,BR-BLR,CURRENT,False,normal
ACC_01739,Laura Bush,BR-DEL,CURRENT,False,normal
ACC_01740,John Vaughn,BR-BLR,CURRENT,False,normal
ACC_01741,Nicholas Terrell,BR-BLR,CURRENT,False,normal
ACC_01742,Dr. Julie Miller,BR-DEL,SAVINGS,False,normal
ACC_01743,Ann Kennedy,BR-MUM,CURRENT,False,normal
ACC_01744,Toni Miller,BR-LKO,CURRENT,False,normal
ACC_01745,Rebecca Edwards,BR-BLR,CURRENT,False,normal
ACC_01746,Greg Osborne,BR-KOL,SAVINGS,False,normal
ACC_01747,Jose Harrison,BR-MUM,CURRENT,False,normal
ACC_01748,Jennifer Yu,BR-MUM,CURRENT,False,normal
ACC_01749,Donna Johnson,BR-LKO,CURRENT,False,normal
ACC_01750,Nicole Acosta,BR-DEL,SAVINGS,False,normal
ACC_01751,Amy Kennedy,BR-DEL,CURRENT,False,normal
ACC_01752,Anthony Mooney,BR-KOL,CURRENT,False,normal
ACC_01753,Lori Mitchell,BR-MUM,SAVINGS,False,normal
ACC_01754,Jonathan York,BR-MUM,SAVINGS,False,normal
ACC_01755,Casey Campbell,BR-MUM,SAVINGS,False,normal
ACC_01756,Alexis Rodriguez,BR-MUM,SAVINGS,False,normal
ACC_01757,Kevin Hernandez,BR-LKO,SAVINGS,False,normal
ACC_01758,Robert Green,BR-BLR,SAVINGS,False,normal
ACC_01759,Kari Lloyd,BR-BLR,CURRENT,False,normal
ACC_01760,Grace Miller,BR-LKO,CURRENT,False,normal
ACC_01761,Timothy Moore,BR-DEL,SAVINGS,False,normal
ACC_01762,Wyatt Townsend II,BR-MUM,CURRENT,False,normal
ACC_01763,Mark Clark,BR-LKO,CURRENT,False,normal
ACC_01764,Haley May,BR-MUM,CURRENT,False,normal
ACC_01765,Audrey Jackson,BR-KOL,CURRENT,False,normal
ACC_01766,Eric Reese,BR-BLR,SAVINGS,False,normal
ACC_01767,Kim James,BR-BLR,SAVINGS,False,normal
ACC_01768,Karen Thomas,BR-BLR,SAVINGS,False,normal
ACC_01769,Alexandra Ho,BR-LKO,SAVINGS,False,normal
ACC_01770,Michael Nixon,BR-MUM,SAVINGS,False,normal
ACC_01771,Amanda Hardin,BR-MUM,SAVINGS,False,normal
ACC_01772,Tina Reynolds,BR-MUM,CURRENT,False,normal
ACC_01773,Shannon Rogers,BR-LKO,SAVINGS,False,normal
ACC_01774,Brett Pena,BR-DEL,CURRENT,False,normal
ACC_01775,Raymond Curry,BR-MUM,SAVINGS,False,normal
ACC_01776,Leah Lee,BR-KOL,SAVINGS,False,normal
ACC_01777,Michael White,BR-MUM,CURRENT,False,normal
ACC_01778,Megan Decker,BR-KOL,CURRENT,False,normal
ACC_01779,Brent Garcia,BR-BLR,CURRENT,False,normal
ACC_01780,Daniel Campbell,BR-LKO,CURRENT,False,normal
ACC_01781,Alexander Davis,BR-LKO,CURRENT,False,normal
ACC_01782,Mary Houston,BR-MUM,CURRENT,False,normal
ACC_01783,Margaret Erickson,BR-BLR,CURRENT,False,normal
ACC_01784,Scott Anderson,BR-KOL,SAVINGS,False,normal
ACC_01785,Stephanie Knight,BR-DEL,CURRENT,False,normal
ACC_01786,Stephanie Dominguez,BR-KOL,CURRENT,False,normal
ACC_01787,John Mayer,BR-BLR,SAVINGS,False,normal
ACC_01788,Tammy Hill,BR-LKO,SAVINGS,False,normal
ACC_01789,Steven Carrillo,BR-BLR,CURRENT,False,normal
ACC_01790,Christopher Jones,BR-BLR,CURRENT,False,normal
ACC_01791,Janet Cook,BR-BLR,CURRENT,False,normal
ACC_01792,Tyler Baker,BR-MUM,SAVINGS,False,normal
ACC_01793,John Mcfarland,BR-KOL,SAVINGS,False,normal
ACC_01794,Cassandra Vasquez,BR-DEL,CURRENT,False,normal
ACC_01795,Randy Robinson,BR-BLR,SAVINGS,False,normal
ACC_01796,Susan Baldwin,BR-DEL,CURRENT,False,normal
ACC_01797,Benjamin Duncan,BR-BLR,CURRENT,False,normal
ACC_01798,Jeremy Mosley,BR-LKO,CURRENT,False,normal
ACC_01799,Martin Fitzpatrick,BR-LKO,SAVINGS,False,normal
ACC_01800,Deborah Graves,BR-KOL,SAVINGS,False,normal
ACC_01801,Laura Robertson,BR-BLR,SAVINGS,False,normal
ACC_01802,Katherine Graham,BR-KOL,CURRENT,False,normal
ACC_01803,Priscilla Floyd,BR-BLR,CURRENT,False,normal
ACC_01804,April Finley,BR-MUM,SAVINGS,False,normal
ACC_01805,Karen Bradley,BR-BLR,SAVINGS,False,normal
ACC_01806,Heather Maldonado,BR-LKO,SAVINGS,False,normal
ACC_01807,Mark Benjamin,BR-BLR,SAVINGS,False,normal
ACC_01808,Joseph Woodward,BR-BLR,SAVINGS,False,normal
ACC_01809,Joe Miranda,BR-MUM,CURRENT,False,normal
ACC_01810,Cassandra Williams,BR-MUM,CURRENT,False,normal
ACC_01811,Connor Dominguez,BR-LKO,CURRENT,False,normal
ACC_01812,Lydia Howard,BR-BLR,CURRENT,False,normal
ACC_01813,Mark Moss,BR-KOL,CURRENT,False,normal
ACC_01814,Corey Cortez,BR-LKO,SAVINGS,False,normal
ACC_01815,Katherine Brown,BR-LKO,SAVINGS,False,normal
ACC_01816,Elizabeth Ferguson,BR-KOL,SAVINGS,False,normal
ACC_01817,Joann Forbes,BR-LKO,SAVINGS,False,normal
ACC_01818,Anthony French,BR-KOL,SAVINGS,False,normal
ACC_01819,Bruce Roman,BR-LKO,CURRENT,False,normal
ACC_01820,Judy Gregory,BR-LKO,SAVINGS,False,normal
ACC_01821,Brittany Riley,BR-MUM,SAVINGS,False,normal
ACC_01822,Amanda Thomas,BR-MUM,CURRENT,False,normal
ACC_01823,Kaitlin Hardin,BR-LKO,CURRENT,False,normal
ACC_01824,Michael Anderson,BR-MUM,CURRENT,False,normal
ACC_01825,Anthony Parker,BR-MUM,SAVINGS,False,normal
ACC_01826,Joy Jackson,BR-LKO,CURRENT,False,normal
ACC_01827,Sabrina Rodriguez,BR-MUM,CURRENT,False,normal
ACC_01828,Robert Walker PhD,BR-DEL,SAVINGS,False,normal
ACC_01829,Robert Hendrix,BR-LKO,CURRENT,False,normal
ACC_01830,Erika Daugherty,BR-MUM,SAVINGS,False,normal
ACC_01831,Brenda Copeland,BR-KOL,SAVINGS,False,normal
ACC_01832,Pamela Watkins,BR-LKO,SAVINGS,False,normal
ACC_01833,Bryan Thomas,BR-MUM,CURRENT,False,normal
ACC_01834,Michael Tran,BR-LKO,CURRENT,False,normal
ACC_01835,Timothy Williams,BR-LKO,CURRENT,False,normal
ACC_01836,Ryan Salazar,BR-LKO,SAVINGS,False,normal
ACC_01837,Alexis Tucker,BR-DEL,SAVINGS,False,normal
ACC_01838,Christopher Davis,BR-BLR,SAVINGS,False,normal
ACC_01839,Stacie Butler,BR-BLR,SAVINGS,False,normal
ACC_01840,Patricia Schwartz,BR-DEL,SAVINGS,False,normal
ACC_01841,Mark Mills,BR-MUM,SAVINGS,False,normal
ACC_01842,Todd Bishop,BR-BLR,CURRENT,False,normal
ACC_01843,Christopher Porter,BR-MUM,SAVINGS,False,normal
ACC_01844,Lori Patton,BR-LKO,CURRENT,False,normal
ACC_01845,Aaron Young,BR-MUM,SAVINGS,False,normal
ACC_01846,Joseph Davis,BR-DEL,CURRENT,False,normal
ACC_01847,Philip Fernandez,BR-BLR,CURRENT,False,normal
ACC_01848,Randy Hopkins,BR-KOL,CURRENT,False,normal
ACC_01849,Cory Hogan,BR-LKO,SAVINGS,False,normal
ACC_01850,Tracy Wells,BR-BLR,CURRENT,False,normal
ACC_01851,Michael Williams,BR-BLR,SAVINGS,False,normal
ACC_01852,Dominique Hamilton,BR-MUM,CURRENT,False,normal
ACC_01853,Robert Chang,BR-DEL,SAVINGS,False,normal
ACC_01854,Patrick Buckley,BR-MUM,SAVINGS,False,normal
ACC_01855,Richard Washington,BR-MUM,SAVINGS,False,normal
ACC_01856,Steven Griffith,BR-KOL,SAVINGS,False,normal
ACC_01857,Erika Gonzalez,BR-DEL,CURRENT,False,normal
ACC_01858,Erika Maxwell,BR-DEL,CURRENT,False,normal
ACC_01859,Brent Rojas,BR-BLR,SAVINGS,False,normal
ACC_01860,Jaime Walker,BR-KOL,SAVINGS,False,normal
ACC_01861,John Zamora,BR-DEL,SAVINGS,False,normal
ACC_01862,Timothy Gibson,BR-DEL,SAVINGS,False,normal
ACC_01863,Chad Cortez,BR-LKO,CURRENT,False,normal
ACC_01864,Vanessa Harris,BR-LKO,SAVINGS,False,normal
ACC_01865,Michael Brown,BR-KOL,CURRENT,False,normal
ACC_01866,Samuel Ellis,BR-LKO,SAVINGS,False,normal
ACC_01867,Greg Tanner,BR-MUM,SAVINGS,False,normal
ACC_01868,Rachel Little,BR-BLR,CURRENT,False,normal
ACC_01869,Carolyn Cordova,BR-DEL,CURRENT,False,normal
ACC_01870,Angelica Vincent,BR-KOL,SAVINGS,False,normal
ACC_01871,Zachary Vargas PhD,BR-LKO,SAVINGS,False,normal
ACC_01872,Nicholas Fitzgerald,BR-KOL,SAVINGS,False,normal
ACC_01873,Garrett Riley,BR-BLR,SAVINGS,False,normal
ACC_01874,Leslie Hernandez,BR-DEL,CURRENT,False,normal
ACC_01875,Abigail Baird,BR-MUM,SAVINGS,False,normal
ACC_01876,John Mack,BR-BLR,SAVINGS,False,normal
ACC_01877,Joseph Mendoza,BR-BLR,CURRENT,False,normal
ACC_01878,Samantha Chavez,BR-BLR,SAVINGS,False,normal
ACC_01879,Justin Smith,BR-DEL,CURRENT,False,normal
ACC_01880,Tiffany Anderson,BR-MUM,CURRENT,False,normal
ACC_01881,Matthew Davis,BR-BLR,SAVINGS,False,normal
ACC_01882,Eric Warner,BR-DEL,SAVINGS,False,normal
ACC_01883,Nicole Johnson,BR-DEL,SAVINGS,False,normal
ACC_01884,Raymond Sawyer,BR-KOL,CURRENT,False,normal
ACC_01885,Richard Wood,BR-MUM,SAVINGS,False,normal
ACC_01886,Mark Dalton,BR-KOL,SAVINGS,False,normal
ACC_01887,Steven Cook,BR-DEL,CURRENT,False,normal
ACC_01888,Jeffery Nelson,BR-MUM,CURRENT,False,normal
ACC_01889,Kimberly Norton,BR-BLR,CURRENT,False,normal
ACC_01890,Angela Gilmore,BR-LKO,SAVINGS,False,normal
ACC_01891,Amy Dougherty,BR-DEL,SAVINGS,False,normal
ACC_01892,Stacy Rodriguez,BR-DEL,CURRENT,False,normal
ACC_01893,Manuel Diaz,BR-BLR,CURRENT,False,normal
ACC_01894,Justin Jones,BR-LKO,SAVINGS,False,normal
ACC_01895,Christine Zavala,BR-DEL,SAVINGS,False,normal
ACC_01896,Brian Mendoza,BR-DEL,SAVINGS,False,normal
ACC_01897,Lauren Haley,BR-MUM,CURRENT,False,normal
ACC_01898,Patrick Perez,BR-BLR,CURRENT,False,normal
ACC_01899,Derek Frazier,BR-KOL,CURRENT,False,normal
ACC_01900,Arthur Reed,BR-DEL,CURRENT,False,normal
ACC_01901,Mr. Bryan Mckinney,BR-BLR,SAVINGS,False,normal
ACC_01902,Kim Carter,BR-DEL,CURRENT,False,normal
ACC_01903,Rebecca Dougherty,BR-LKO,CURRENT,False,normal
ACC_01904,Teresa Jones,BR-BLR,CURRENT,False,normal
ACC_01905,Judith Miller,BR-LKO,CURRENT,False,normal
ACC_01906,Donna Frye,BR-MUM,SAVINGS,False,normal
ACC_01907,Donald Terry,BR-MUM,SAVINGS,False,normal
ACC_01908,Shaun Meyer DDS,BR-MUM,SAVINGS,False,normal
ACC_01909,Wayne Weaver,BR-LKO,CURRENT,False,normal
ACC_01910,Gregory Wallace,BR-KOL,CURRENT,False,normal
ACC_01911,Dorothy Brown,BR-MUM,CURRENT,False,normal
ACC_01912,Crystal Meza,BR-BLR,SAVINGS,False,normal
ACC_01913,Jennifer Cooper,BR-MUM,CURRENT,False,normal
ACC_01914,Erin Watkins,BR-LKO,SAVINGS,False,normal
ACC_01915,Sarah Wallace,BR-LKO,CURRENT,False,normal
ACC_01916,Carlos Clarke,BR-DEL,SAVINGS,False,normal
ACC_01917,David Washington,BR-BLR,CURRENT,False,normal
ACC_01918,Patricia Williams,BR-DEL,SAVINGS,False,normal
ACC_01919,Jesus Jackson,BR-BLR,SAVINGS,False,normal
ACC_01920,Michelle Mitchell,BR-LKO,SAVINGS,False,normal
ACC_01921,Sara Schwartz,BR-LKO,CURRENT,False,normal
ACC_01922,Brittany Young,BR-LKO,SAVINGS,False,normal
ACC_01923,Eugene Martinez,BR-KOL,SAVINGS,False,normal
ACC_01924,Cody Hart,BR-DEL,SAVINGS,False,normal
ACC_01925,Evan Cooper,BR-KOL,CURRENT,False,normal
ACC_01926,Joshua Martin,BR-LKO,SAVINGS,False,normal
ACC_01927,Thomas Sullivan,BR-DEL,CURRENT,False,normal
ACC_01928,Mr. Jimmy Flores Jr.,BR-BLR,SAVINGS,False,normal
ACC_01929,Vanessa Rivera,BR-BLR,CURRENT,False,normal
ACC_01930,Kara Roberts,BR-DEL,SAVINGS,False,normal
ACC_01931,Veronica Berry,BR-KOL,CURRENT,False,normal
ACC_01932,Keith Meadows,BR-LKO,SAVINGS,False,normal
ACC_01933,Michael Dennis,BR-DEL,CURRENT,False,normal
ACC_01934,Brenda Pierce,BR-LKO,CURRENT,False,normal
ACC_01935,James Randall,BR-DEL,CURRENT,False,normal
ACC_01936,Brandon Brown,BR-LKO,CURRENT,False,normal
ACC_01937,Lauren Walker,BR-DEL,CURRENT,False,normal
ACC_01938,Diana Johnson,BR-DEL,SAVINGS,False,normal
ACC_01939,Jill Powers,BR-LKO,CURRENT,False,normal
ACC_01940,Jorge Lee,BR-DEL,SAVINGS,False,normal
ACC_01941,Larry Harding,BR-DEL,CURRENT,False,normal
ACC_01942,Heather Hernandez,BR-KOL,SAVINGS,False,normal
ACC_01943,Jaclyn Watson,BR-LKO,CURRENT,False,normal
ACC_01944,Gregory Madden,BR-BLR,SAVINGS,False,normal
ACC_01945,Anita Luna,BR-MUM,CURRENT,False,normal
ACC_01946,Willie Lara,BR-BLR,CURRENT,False,normal
ACC_01947,Robert Waller,BR-BLR,CURRENT,False,normal
ACC_01948,Steven Taylor,BR-DEL,SAVINGS,False,normal
ACC_01949,Angelica Clark,BR-MUM,SAVINGS,False,normal
ACC_01950,Sean Hatfield,BR-BLR,CURRENT,False,normal
ACC_01951,Tyler Avila,BR-BLR,CURRENT,False,normal
ACC_01952,Jason Rocha,BR-DEL,SAVINGS,False,normal
ACC_01953,Justin Page,BR-MUM,CURRENT,False,normal
ACC_01954,Breanna Lopez,BR-MUM,CURRENT,False,normal
ACC_01955,Julian Williams,BR-DEL,CURRENT,False,normal
ACC_01956,Sandra Torres,BR-KOL,SAVINGS,False,normal
ACC_01957,Julie Johnson,BR-MUM,SAVINGS,False,normal
ACC_01958,Dennis Blanchard,BR-LKO,SAVINGS,False,normal
ACC_01959,Kaitlyn Valdez,BR-LKO,SAVINGS,False,normal
ACC_01960,Jennifer Vasquez,BR-BLR,SAVINGS,False,normal
ACC_01961,Danielle Wilson,BR-LKO,SAVINGS,False,normal
ACC_01962,Zachary Jones,BR-KOL,SAVINGS,False,normal
ACC_01963,Lauren Cunningham,BR-LKO,CURRENT,False,normal
ACC_01964,Lori Alvarez,BR-KOL,SAVINGS,False,normal
ACC_01965,Barbara Hunt,BR-LKO,SAVINGS,False,normal
ACC_01966,Sarah Martin,BR-KOL,SAVINGS,False,normal
ACC_01967,Francisco Johns,BR-KOL,CURRENT,False,normal
ACC_01968,Christopher Nelson,BR-KOL,CURRENT,False,normal
ACC_01969,Thomas Kelly,BR-KOL,SAVINGS,False,normal
ACC_01970,Joseph Mayer,BR-KOL,SAVINGS,False,normal
ACC_01971,Pamela White,BR-MUM,SAVINGS,False,normal
ACC_01972,Paul Stephens,BR-LKO,CURRENT,False,normal
ACC_01973,Samantha Cohen,BR-KOL,CURRENT,False,normal
ACC_01974,Michael Barker,BR-LKO,SAVINGS,False,normal
ACC_01975,Kevin Morrow,BR-BLR,CURRENT,False,normal
ACC_01976,Joseph Watson,BR-BLR,CURRENT,False,normal
ACC_01977,Mr. Thomas Garcia,BR-LKO,SAVINGS,False,normal
ACC_01978,Daniel Lopez,BR-MUM,CURRENT,False,normal
ACC_01979,Lisa Guerra,BR-KOL,CURRENT,False,normal
ACC_01980,Kim Arnold,BR-KOL,CURRENT,False,normal
ACC_01981,Ashley Stevens,BR-KOL,SAVINGS,False,normal
ACC_01982,Robert Mclean,BR-MUM,SAVINGS,False,normal
ACC_01983,Eric Cox,BR-KOL,CURRENT,False,normal
ACC_01984,Stacy Harper,BR-BLR,SAVINGS,False,normal
ACC_01985,Gloria Mckinney,BR-MUM,CURRENT,False,normal
ACC_01986,Robert Walker,BR-DEL,CURRENT,False,normal
ACC_01987,Brenda Perez,BR-KOL,CURRENT,False,normal
ACC_01988,Carlos Miller,BR-KOL,CURRENT,False,normal
ACC_01989,Rachel Jones,BR-KOL,CURRENT,False,normal
ACC_01990,Nicole Williams,BR-LKO,SAVINGS,False,normal
ACC_01991,Ricky Palmer,BR-KOL,SAVINGS,False,normal
ACC_01992,Bryan King,BR-DEL,CURRENT,False,normal
ACC_01993,Michael Webster,BR-MUM,SAVINGS,False,normal
ACC_01994,Tamara Harris,BR-DEL,SAVINGS,False,normal
ACC_01995,Cathy Bell,BR-BLR,SAVINGS,False,normal
ACC_01996,Ryan Mcmahon,BR-BLR,CURRENT,False,normal
ACC_01997,Hannah Martin,BR-MUM,SAVINGS,False,normal
ACC_01998,Monica Allen,BR-BLR,SAVINGS,False,normal
ACC_01999,Annette Lane,BR-KOL,SAVINGS,False,normal
KING_00,Daniel Lee,BR-DEL,CURRENT,True,kingpin
SINK_00,Steven Medina,BR-MUM,CURRENT,True,sink
MULE_00_000,Annette Lewis,BR-BLR,SAVINGS,True,mule
MULE_00_001,Michelle Richardson,BR-BLR,SAVINGS,True,mule
MULE_00_002,Jessica Rosario,BR-BLR,SAVINGS,True,mule
MULE_00_003,Henry Gray,BR-BLR,SAVINGS,True,mule
MULE_00_004,Darren Rodriguez,BR-BLR,SAVINGS,True,mule
MULE_00_005,Mrs. Ashley Taylor,BR-BLR,SAVINGS,True,mule
MULE_00_006,Michele Hawkins,BR-BLR,SAVINGS,True,mule
MULE_00_007,Garrett Wilson,BR-BLR,SAVINGS,True,mule
MULE_00_008,Kyle Collins,BR-BLR,SAVINGS,True,mule
MULE_00_009,Jill Spencer,BR-BLR,SAVINGS,True,mule
MULE_00_010,Scott Lopez,BR-BLR,SAVINGS,True,mule
MULE_00_011,Ryan Alvarez,BR-BLR,SAVINGS,True,mule
MULE_00_012,Cassie Lutz,BR-BLR,SAVINGS,True,mule
MULE_00_013,Brian Kim DDS,BR-BLR,SAVINGS,True,mule
MULE_00_014,Charles Morales,BR-BLR,SAVINGS,True,mule
MULE_00_015,Ashley Schaefer,BR-BLR,SAVINGS,True,mule
MULE_00_016,Amy Hester,BR-BLR,SAVINGS,True,mule
MULE_00_017,Kurt Ewing,BR-BLR,SAVINGS,True,mule
MULE_00_018,Ryan Hardy,BR-BLR,SAVINGS,True,mule
MULE_00_019,Micheal Perkins,BR-BLR,SAVINGS,True,mule
MULE_00_020,Richard Schneider,BR-BLR,SAVINGS,True,mule
MULE_00_021,John Morrison,BR-BLR,SAVINGS,True,mule
MULE_00_022,John Ramirez,BR-BLR,SAVINGS,True,mule
MULE_00_023,Ashley King,BR-BLR,SAVINGS,True,mule
MULE_00_024,Mark Taylor Jr.,BR-BLR,SAVINGS,True,mule
MULE_00_025,Barry Gregory,BR-BLR,SAVINGS,True,mule
MULE_00_026,Janet Shelton,BR-BLR,SAVINGS,True,mule
MULE_00_027,Marco Davis,BR-BLR,SAVINGS,True,mule
MULE_00_028,Paul Saunders,BR-BLR,SAVINGS,True,mule
MULE_00_029,Christina Bates,BR-BLR,SAVINGS,True,mule
MULE_00_030,Dennis Cooper PhD,BR-BLR,SAVINGS,True,mule
MULE_00_031,Tiffany Johnson,BR-BLR,SAVINGS,True,mule
MULE_00_032,Thomas Reyes,BR-BLR,SAVINGS,True,mule
MULE_00_033,James Stevens,BR-BLR,SAVINGS,True,mule
MULE_00_034,Justin Dalton,BR-BLR,SAVINGS,True,mule
MULE_00_035,Michael Henry,BR-BLR,SAVINGS,True,mule
MULE_00_036,Mike Freeman,BR-BLR,SAVINGS,True,mule
MULE_00_037,Michael Keller,BR-BLR,SAVINGS,True,mule
MULE_00_038,Laura Alvarez,BR-BLR,SAVINGS,True,mule
MULE_00_039,Katie Myers,BR-BLR,SAVINGS,True,mule
MULE_00_040,Wesley Jensen MD,BR-BLR,SAVINGS,True,mule
MULE_00_041,Erica Johnson,BR-BLR,SAVINGS,True,mule
MULE_00_042,Russell Bailey,BR-BLR,SAVINGS,True,mule
MULE_00_043,Alyssa Vance,BR-BLR,SAVINGS,True,mule
MULE_00_044,Brent Reed,BR-BLR,SAVINGS,True,mule
MULE_00_045,Gregory Stanley,BR-BLR,SAVINGS,True,mule
MULE_00_046,Matthew Watkins,BR-BLR,SAVINGS,True,mule
MULE_00_047,Ana Torres,BR-BLR,SAVINGS,True,mule
KING_01,Alejandro Nguyen,BR-DEL,CURRENT,True,kingpin
SINK_01,Scott Bradley,BR-MUM,CURRENT,True,sink
MULE_01_000,Deborah Dominguez,BR-BLR,SAVINGS,True,mule
MULE_01_001,Victoria Gray,BR-BLR,SAVINGS,True,mule
MULE_01_002,Kenneth Stokes,BR-BLR,SAVINGS,True,mule
MULE_01_003,Michael Rogers,BR-BLR,SAVINGS,True,mule
